author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299739475/;Зеленоград;sale;flat;2;3;4;126.0;125000000;Мещанский;Варсонофьевский переулок;8С3;Кузнецкий мост;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301165249/;Зеленоград;sale;flat;5;6;4;170.0;140000000;Замоскворечье; Большая Ордынка;67;Добрынинская;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/308412920/;Зеленоград;sale;flat;17;21;4;182.3;191500000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306469458/;Зеленоград;sale;flat;9;10;3;171.1;196650000;Якиманка; Малая Полянка;2;Полянка;Онегин
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306469447/;Зеленоград;sale;flat;9;10;3;184.2;211600000;Якиманка; Малая Полянка;2;Полянка;Онегин
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298111075/;Зеленоград;sale;flat;3;7;3;154.2;307495679;Хамовники;переулок Коробейников;1;Парк Культуры;Кристалл Хаус
САДОВЫЕ КВАРТАЛЫ;real_estate_agent;https://www.cian.ru/sale/flat/307201695/;Зеленоград;sale;flat;11;11;4;303.0;532448160;Хамовники;Трубецкая ;12;Фрунзенская;Садовые кварталы
Свой Мир;real_estate_agent;https://spb.cian.ru/sale/flat/300418797/;Зеленоград;sale;flat;4;4;1;31.3;4100000;;;;;Щегловская усадьба
MASTER-GROUP Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/307501750/;Зеленоград;sale;flat;11;27;1;35.1;5750000;;Новая ;13к1;Девяткино;ЦДС Новое Мурино
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286100/;Зеленоград;sale;flat;4;5;2;57.45;6089700;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
RAUKTIS CITY APARTMENTS;real_estate_agent;https://spb.cian.ru/sale/flat/302538980/;Зеленоград;sale;flat;3;10;3;78.0;7700000;Коммунар;Ленинградское шоссе;27к1;;
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/300949388/;Зеленоград;sale;flat;8;11;1;39.2;14700000;Адмиралтейский;Московский проспект;73к4;Фрунзенская;Новомосковский
Mikhail Uger;realtor;https://www.cian.ru/sale/flat/304113525/;Зеленоград;sale;flat;17;25;1;36.8;9900000;Чертаново Северное;Северное Чертаново мкр;7кБ;Чертановская;
ID 122083546;homeowner;https://krasnogorsk.cian.ru/sale/flat/307636806/;Зеленоград;sale;flat;5;17;2;53.0;9990000;; Народного Ополчения;2Бк2;Митино;Брусчатый поселок
Андрей Вдовин;realtor;https://www.cian.ru/sale/flat/278701200/;Зеленоград;sale;flat;2;15;1;31.9;11758286;Хорошевский;Ходынский бульвар;2;ЦСКА;Лайнер
DOGMA;developer;https://reutov.cian.ru/sale/flat/293616784/;Зеленоград;sale;flat;3;25;3;79.66;16042600;;;к1;Новокосино;Эво ЖК
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294476646/;Зеленоград;sale;flat;3;5;1;31.0;18500000;Пресненский; Юлиуса Фучика;2/30;Маяковская;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://khimki.cian.ru/sale/flat/307848560/;Зеленоград;sale;flat;8;30;2;58.3;19900000;; Кудрявцева;12;Химки;Маяк
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308760982/;Зеленоград;sale;flat;5;24;1;39.1;19800000;Фили-Давыдково; Герасима Курина;18;Славянский бульвар;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308881187/;Зеленоград;sale;flat;15;25;3;67.8;24500000;Митино;Муравская ;42к2;Пятницкое шоссе;Мир Митино
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308686231/;Зеленоград;sale;flat;4;9;2;47.0;26700000;Раменки; Дружбы;2/19;Ломоносовский проспект;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303346495/;Зеленоград;sale;flat;6;28;2;53.0;28500000;Филевский парк; Василисы Кожиной;13;Багратионовская;Квартал апартаментов Match Point
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304746789/;Зеленоград;sale;flat;4;17;3;76.2;29800000;Хорошево-Мневники;Карамышевская набережная;20К1;Народное Ополчение;
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/307959575/;Зеленоград;sale;flat;5;28;2;62.4;33000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/296561070/;Зеленоград;sale;flat;1;5;4;76.1;33000000;Хамовники;Погодинская ;14/16;Спортивная;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307084095/;Зеленоград;sale;flat;21;25;3;62.2;35000000;Можайский;Рябиновая ;3к1;Рабочий посёлок;КутузовGRAD I
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306787848/;Зеленоград;sale;flat;9;15;2;62.9;35500000;Раменки;Винницкая ;8к4;Раменки;Настоящее
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/307143151/;Зеленоград;sale;flat;4;9;3;67.0;37000000;Дорогомилово;Кутузовский проспект;23К1;Москва-Сити;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307537074/;Зеленоград;sale;flat;16;53;3;53.0;37000000;Пресненский;Шмитовский проезд;39к1;Шелепиха;Headliner
Sense Development;developer;https://www.cian.ru/sale/flat/298147602/;Зеленоград;sale;flat;7;13;1;58.8;37642247;Даниловский; Даниловский Вал;1А;Тульская;Logos
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304779483/;Зеленоград;sale;flat;15;22;4;112.0;38400000;Кунцево;Истринская ;8к3;Кунцевская;На Истринской
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304696164/;Зеленоград;sale;flat;39;41;2;56.9;39000000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/293069620/;Зеленоград;sale;flat;22;22;2;55.7;39500000;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307091393/;Зеленоград;sale;flat;4;35;3;84.3;39800000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305317343/;Зеленоград;sale;flat;20;21;2;73.5;47900000;Раменки;Мосфильмовская ;88к4с2;Раменки;Мосфильмовский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296558270/;Зеленоград;sale;flat;45;58;5;114.1;55000000;Хорошево-Мневники; Народного Ополчения;15К3;Народное Ополчение;Wellton Towers
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/298973372/;Зеленоград;sale;flat;14;36;3;96.0;56000000;Хорошево-Мневники;Шелепихинская набережная;34к2;Шелепиха;Сердце Столицы
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/300395169/;Зеленоград;sale;flat;14;17;3;137.2;59000000;Тропарево-Никулино;Никулинская ;27;Озёрная;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300300021/;Зеленоград;sale;flat;40;48;4;121.9;63000000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
Trust Realty;real_estate_agent;https://www.cian.ru/sale/flat/308262153/;Зеленоград;sale;flat;5;17;3;117.0;64350000;Мещанский;Слесарный переулок;3;Проспект Мира;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/302228332/;Зеленоград;sale;flat;5;23;3;108.1;73000000;Можайский;Гжатская ;5к8;Давыдково;LIFE-Кутузовский
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/303296300/;Зеленоград;sale;flat;38;68;2;72.5;79800000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/300994666/;Зеленоград;sale;flat;11;14;5;127.3;84800000;Раменки;проспект Генерала Дорохова;39к2Г;Минская;Собрание клубных домов West Garden
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/295145851/;Зеленоград;sale;flat;4;6;3;138.0;129000000;Тверской;1-й Колобовский переулок;14;Трубная;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297880855/;Зеленоград;sale;flat;10;15;5;178.0;137900000;Дорогомилово;Студенческая ;20к1;Студенческая;Студенческая 20
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297233657/;Зеленоград;sale;flat;5;8;4;164.0;165000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308826485/;Зеленоград;sale;flat;17;21;4;185.0;191500000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307823657/;Зеленоград;sale;flat;6;8;4;160.0;192000000;Пресненский;Малый Козихинский переулок;7;Пушкинская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/300891170/;Зеленоград;sale;flat;34;57;4;180.0;201794039;Хорошевский;Чапаевский переулок;3;Аэропорт;Триумф-Палас
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/297964945/;Зеленоград;sale;flat;33;35;5;298.9;220000000;Щукино;Авиационная ;79Б;Щукинская;Алые Паруса
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297630559/;Зеленоград;sale;flat;6;7;3;182.0;290000000;Таганский;Котельническая набережная;21;Таганская;Симфония набережных
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297630550/;Зеленоград;sale;flat;7;7;5;265.0;450000000;Таганский;Котельническая набережная;21;Таганская;Симфония набережных
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/308423325/;Зеленоград;sale;flat;13;16;1;35.0;3500000;;шоссе Дорога Жизни;7к2;Ладожская;Северный Вальс
TOP GRADE ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/304796564/;Зеленоград;sale;flat;7;12;1;39.22;6390000;; Романовская;2;Девяткино;ID Murino II
